"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Capnocytophaga_SGB2480","T0",30,6.666666666666667,2.717014132022855e-5,1.4392561634944564e-4,0,0,8.151042396068565e-4
"Capnocytophaga_SGB2480","T12",30,3.3333333333333335,3.151292133259866e-6,1.7260337866750044e-5,0,0,9.453876399779597e-5
"Capnocytophaga_SGB2499","T0",30,10,0.0010451013444253635,0.004346884681026211,0,0,0.03135304033276091
"Capnocytophaga_SGB2499","T12",30,10,4.3277619078839783e-4,0.0021795586182220632,0,0,0.012983285723651934
"Capnocytophaga_gingivalis","T0",30,16.666666666666664,0.001884487590449958,0.007563227140694647,0,0,0.056534627713498736
"Capnocytophaga_gingivalis","T12",30,20,5.354103964079084e-4,0.0018930885901947685,0,0,0.016062311892237252
"Capnocytophaga_granulosa","T0",30,0,0,0,0,0,0
"Capnocytophaga_granulosa","T12",30,6.666666666666667,1.3950999538112402e-4,7.271084193212333e-4,0,0,0.004185299861433721
"Capnocytophaga_leadbetteri","T0",30,13.333333333333334,0.0012708547547855352,0.003597485181800276,0,0,0.038125642643566056
"Capnocytophaga_leadbetteri","T12",30,20,0.0018689728227547816,0.006640499331607823,0,0,0.05606918468264345
"Capnocytophaga_ochracea","T0",30,3.3333333333333335,5.4425364677642865e-6,2.980999993438988e-5,0,0,1.632760940329286e-4
"Capnocytophaga_ochracea","T12",30,6.666666666666667,2.68967951940893e-5,1.1823009110871196e-4,0,0,8.06903855822679e-4
"Capnocytophaga_sputigena","T0",30,13.333333333333334,4.572816981687724e-4,0.0017487051747454112,0,0,0.01371845094506317
"Capnocytophaga_sputigena","T12",30,10,3.5688916840882546e-5,1.16767871450058e-4,0,0,0.0010706675052264763
"Cardiobacterium_hominis","T0",30,10,6.127653204416998e-5,2.1915520384404447e-4,0,0,0.0018382959613250994
"Cardiobacterium_hominis","T12",30,3.3333333333333335,3.538170939953061e-5,1.9379360361215485e-4,0,0,0.0010614512819859185
"Carnobacterium_divergens","T0",30,0,0,0,0,0,0
"Carnobacterium_divergens","T12",30,0,0,0,0,0,0
"Catenibacillus_scindens","T0",30,0,0,0,0,0,0
"Catenibacillus_scindens","T12",30,0,0,0,0,0,0
"Catenibacterium_tridentinum","T0",30,0,0,0,0,0,0
"Catenibacterium_tridentinum","T12",30,0,0,0,0,0,0
"Catonella_SGB4505","T0",30,3.3333333333333335,7.510429186493446e-6,4.1136314819876345e-5,0,0,2.2531287559480337e-4
"Catonella_SGB4505","T12",30,13.333333333333334,3.402685604224144e-4,0.001486759418722346,0,0,0.010208056812672433
"Catonella_SGB69305","T0",30,3.3333333333333335,2.3724221271574612e-5,1.2994291149685312e-4,0,0,7.117266381472384e-4
"Catonella_SGB69305","T12",30,10,1.4180237533076423e-4,4.437911591303497e-4,0,0,0.004254071259922927
"Catonella_SGB96613","T0",30,0,0,0,0,0,0
"Catonella_SGB96613","T12",30,6.666666666666667,2.143600441477214e-5,1.0250668455669686e-4,0,0,6.430801324431643e-4
"Catonella_massiliensis","T0",30,20,1.876330985198495e-4,5.663343703951838e-4,0,0,0.005628992955595485
"Catonella_massiliensis","T12",30,33.33333333333333,4.816330112386648e-4,0.0011208060125928517,0,3.7198171417283026e-4,0.014448990337159944
"Catonella_morbi","T0",30,6.666666666666667,1.1720382940867082e-4,6.098948462446451e-4,0,0,0.0035161148822601246
"Catonella_morbi","T12",30,3.3333333333333335,6.986600966605416e-5,3.8267189496971835e-4,0,0,0.0020959802899816245
"Christensenella_hongkongensis","T0",30,0,0,0,0,0,0
"Christensenella_hongkongensis","T12",30,0,0,0,0,0,0
"Christensenella_minuta","T0",30,0,0,0,0,0,0
"Christensenella_minuta","T12",30,0,0,0,0,0,0
"Citrobacter_freundii","T0",30,0,0,0,0,0,0
"Citrobacter_freundii","T12",30,0,0,0,0,0,0
"Clostridia_bacterium","T0",30,0,0,0,0,0,0
"Clostridia_bacterium","T12",30,0,0,0,0,0,0
"Clostridia_bacterium_UC5_1_1D1","T0",30,0,0,0,0,0,0
"Clostridia_bacterium_UC5_1_1D1","T12",30,0,0,0,0,0,0
"Clostridiaceae_bacterium","T0",30,0,0,0,0,0,0
"Clostridiaceae_bacterium","T12",30,0,0,0,0,0,0
