FeatureID,A1H0,A1E0,A1H12,A1E12,A3H0,A3E0,A3H12,A3E12,A4H0,A4E0,A4H12,A4E12,A6H0,A6E0,A6H12,A6E12,A7H0,A7E0,A7H12,A7E12,A8H0,A8E0,A8H12,A8E12,A9H0,A9E0,A9H12,A9E12,A10H0,A10E0,A10H12,A10E12,A12H0,A12H12,A13H0,A13E0,A13H12,A13E12,A16H0,A16E0,A16H12,A16E12,A17H0,A17E0,A17H12,A17E12,A19H0,A19E0,A19H12,A19E12,A20H0,A20H12,A22H0,A22E0,A22H12,A22E12,A24H0,A24E0,A24H12,A24E12,A25H0,A25E0,A25H12,A25E12,A26H0,A26H12,A27H0,A27E0,A27H12,A27E12,A28H0,A28E0,A28H12,A28E12,A30H0,A30E0,A30H12,A30E12,P2H0,P2E0,P2H12,P2E12,P3E0,P3E12,P4H0,P4E0,P4H12,P4E12,P5H0,P5E0,P5H12,P5E12,P11H0,P11E0,P11H12,P11E12,P14H0,P14E0,P14H12,P14E12,P16H0,P16H12,P17H0,P17E0,P17H12,P17E12,P20H0,P20E0,P20H12,P20E12,P21H0,P21H12,P25H0,P25E0,P25H12,P25E12,P26H0,P26E0,P26H12,P26E12,P27H0,P27E0,P27H12,P27E12,P42H0,P42E0,P42H12,P42E12
Schaalia_odontolytica,0,0.06499309608984487,0,3.7174781422209314e-4,7.487620567765527e-4,0.010810402162080433,7.301642547306449e-4,0.01737119744360773,0,0,0,0,1.5483195739670087e-4,0,0,0,0,0,0,0,0.00174418238123624,0.002708308214902766,0,0,0,0,0,0,0.008738371899757335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012660801571993417,0.03245807919847013,5.094986449637681e-4,0,2.1862850915759416e-4,0,0,0,2.7165597736824687e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.01038893525975595,0,0,0,0,0,0,0,0,0,0,0.00489387682756386,0,8.533836919915629e-4,0.08972685834899392,0,0,0,0,0,0,3.0080173729781276e-4,0.018324896335020734,0,0.021033272730729323,0,0,2.39242728751355e-4,0.0065752735535856395,4.842005169973005e-5,0,0,0,0,0,0,0,0,0,0.0034921082973681456,0,0,0.001530015309257316,0,0,0,0,0,1.4307457046612695e-5,0,0,1.5314961185582196e-5,0,0,0,0,0,0,0.0011357736987919744,0,0,0.00470680262180874,0,5.341816690258849e-4,0
Blautia_producta,0,0,0,0,0,0,0,0,5.012756965200739e-6,0,4.7462904729769464e-4,0,5.519481894949493e-4,0,0.0051407,0,4.583303873046783e-4,0,0,0,0,0,0,0,0,0,0,0,0.006993280763326433,0,1.0973151779028588e-4,0,2.531772087232768e-4,0,0.0018189,0,0,0,0,0,2.0342377240266924e-5,0,6.906502961494208e-5,0,0,0,0.0019139495790251048,0,0.0073063,0,0.007038377727312193,3.2794061101975745e-4,1.5744175006232488e-5,0,0,0,1.3056163699385647e-5,0,0,0,0.033886122573063365,0,0.0015718402748524168,0,2.739010522917241e-5,0,1.9620504246959148e-4,0,0.007515014931413412,0,1.892037223256064e-4,0,0,0,0,0,0,0,2.6493011830075605e-4,0,5.230001046000209e-5,0,0,0,0,0,0,0,0.023387589922840835,0,3.556635215049408e-4,0,0.010640331527362715,0,7.46612009990771e-5,0,1.425000285000057e-4,0,0,0,0,1.318277629268724e-4,0,0,0.0017627872871987442,0,6.576000657600065e-4,0,0,0,2.141707558334962e-4,6.629455272087813e-4,0.061220287755942446,0,0,0,1.2334777062921379e-4,0,3.1401350258061095e-4,0,0,0,0,0,0.0011338504889028592,0,0,0
Streptococcus_salivarius,0.0025450002545000256,0.001183986220078331,5.459688763680027e-5,0.028610910773030896,0.07743003167599966,0.006935201387040278,0.011136616218117465,0.017980692059805382,1.2732402691609877e-4,0,0.00574975188481535,0,0.052783071652195174,0.007097699290230071,0.1515194,0.0175628,0.0013691907773485381,0,1.7399998260000176e-5,0,0,0,0,0,0,0,2.789015492579764e-5,0,0.005340705790190163,0,0.018605950051718223,0,0.009169862177658493,0,0,0,0,0,0.08097399730918328,0.0070052,9.303380802888578e-4,0,0.04346064693967047,0,0.0037441350114914436,0,4.83163004455781e-4,0,9.94e-4,0.0032207063243478973,4.834811610558342e-5,0.08607401969326453,0,0,0.00433501945240837,0.028205799025960335,0.001796025964893181,0,0.057082013738123646,0,0.002089407318538948,0.013554805500092613,0.03336205718260664,0.021799166895936226,0,3.872343360685792e-5,2.0700532003672495e-5,0,0.009079434998968188,0.019676098032390198,0,0,1.7437782742279112e-4,0,0.0910921582444686,0,0.02632210340217711,0.002979557877800493,0,0,0,0,0,0,2.760604688620619e-4,0,1.0600002120000424e-4,0.049567793701665086,0.03336119141925613,0.17476861747686176,0.009064518923079662,0.019845752504267965,0.025024106843827013,0.15352473070494613,0.0030605079426990816,0.06831090683109069,1.2550002510000502e-4,0,0.027049408114822433,0.08697069130293086,0,0,0.018697163132130667,0,0.00385717910807386,4.896048989623411e-4,0,0,0,0,0.0012698422980562587,0.0016486592812173706,0,0,5.574445675980865e-4,0,0,0,3.363144615218454e-4,0,2.8361832174358465e-4,0,3.502616805015027e-6,0,0.00788703673707659,0,0.0802713481311417,0
Clostridium_spiroforme,0,0,0,0,0,0,0,0,0.0035453224912078748,0,5.259321870498474e-4,0,0,0,0,0,6.964461743813614e-4,0,8.101999189800081e-4,0,0,0,0,0,0,0,0,0,0.00499977772090637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012325764872283176,0,0,0,0.0895743804992171,0,0,0,0.01867647435061933,0,6.658682932572211e-4,0,1.3479338807386958e-4,0,0,0,0,0,0.013338406123241029,0,0.003606057143383172,0,0,0,0,0,0,0,1.558148301504994e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522060668814799e-4,0,0,0,0,0,0,0,0,0,0,0,5.103147621452912e-6,0,0,0,0,0,0,0,0,0,6.909750134906791e-4,0,0,0,9.077390327784095e-4,0,0,0,0.0019266393922899798,0,0,0,0,0
GGB3433_SGB4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494500895324169,0,0,0,0,0,0,0,0,0,0,0,0,0,9.706794501486477e-4,0,0,0,0,0,0,0,0.002283541958811837,5.830956397482673e-4,0.0014280067012022333,0,6.116775738151527e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2825097433166964e-5,0,5.416265233623217e-4,0,0,0,0,0,0,0,0.0010980315165696382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2401393259910175e-5,0,0,0,0,0,0,0,0,0
Clostridium_scindens,0,0,0,0,0,0,0,0,0,0,0.0031310916228073156,0,0.001898330578635772,0,0.0060771,0,0.004307585592924811,0,8.869999113000089e-5,0,4.883310396117528e-5,0,0,0,0,0,0.02470806883250106,0,0.004755270717913412,0,4.903849664362915e-4,0,0.0011353916199746002,0,0,0,0,0,6.639155852928133e-5,0,0,0,1.9914768863895543e-4,0,0,0,0.004718615307436089,0,0.0619883,0,2.2169625739247733e-4,3.7102399886624795e-5,5.741108401954204e-4,0,7.060129167316348e-5,0,0,0,0,0,0.007092818575263631,0,0.012212305401090933,0,4.5299020186708214e-4,0,7.500192754953803e-6,0,0.008146140149124525,0,1.8302059414503105e-4,0,0,0,3.43672532779396e-5,0,1.5653247963443026e-4,0,8.102037429711447e-4,0,0,0,0,0,6.691160856308322e-5,0,0,0,0.014352248493593006,0,1.690301887917182e-5,0,0,0,3.7120146107460616e-4,0,0,0,0,0,0,3.5757530535930864e-4,0,0,0,0,3.02900030290003e-4,0,0,0,0,2.3972494464114696e-4,0,0,0.0036405564596053886,0,5.5065969030899016e-5,0,0,0,0,0,0,0,0.004544122340382879,0,0,0
Actinomyces_graevenitzii,0,0,0,0.0031361095229212755,0,0.015365903073180615,0,0.045061441183368946,0,0,0,0,0,0.004431799556820044,0,0.0077593,0,0,0,0,0,0,0,0,0,0,0,0,0.004672867252121764,0,0,0,0,0,0,0,0,0,0,0.0036357,0,0,0,0,0,0,0,0,0,2.3380935263422702e-4,0,0,0,0,0,0.02031858727164754,0,0,0,0,0,0,0,0.013805387726101919,0,0,0,0,0,0.010045598995440101,0,0,0,0,0,0,0,0.014605013329707523,0,0,0,0,0,0,0,0,0,0.02566011644905429,0,0.0019187001918700192,3.050544827306157e-4,0.01680017952937394,0,0,0,0.009607300960730095,0,0,0,0.01289359871064013,0,0,0,0,0,0.00835868859530129,0,0,0,0.0080168,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4242059013663208e-4,1.5606481711649152e-4,0,0.001016459863972506,0
Fusicatenibacter_saccharivorans,0.031637503163750316,0,0.05906090948998092,0,0.014742828607109734,0,0.005134680367195788,0,0.003098986611026401,0,0.011582508849541592,0,0.006635885871800753,0,0.0055033,0,0.00793142585353409,0,0.0045619995438000455,0,0.02306353477022073,0,0.019063419681567818,0,0.021948226945908336,0,0.012815526188404015,0,0.004297696187332815,0,0.08621612471602266,0,0.002364723201097315,0.0032323987070405173,0,0,0,0,0.016008903097954667,0,0.03588716013198696,0,0.007250300122188058,0,0.050910108955291335,0,0.01410263898412353,0,0.0019304,0,0,0.003876795297443148,7.897157845482856e-4,0,0.009126794211655463,0,0.10214409324591596,0,0.01702275320477884,0,0,0,0.04441186717894645,0,0.010930758917611265,0,0,0,0,0,2.6793555449159948e-6,0,0,0,0.005977196776371682,0,0.018171147341830014,0,0.0011078622891843855,0,0.00875540175108035,0,0,0,0.007412363822856525,0,5.133001026600205e-4,0,0.0026247477819716044,0,0.05388082311500834,0,0,0,0.01738804252261057,0,0.046181109236221846,0,0.001400200420060126,0,0.012163003648901095,0.02220067546225235,0.04774121749066932,0,0.024591868264345448,0,3.2760003276000325e-4,0,0,0,0.05120320746010589,0.0403336218837258,0,0,0.008468172557771688,0,0,0,0.08576378784287725,0,0,0,4.058031755524552e-4,0,0.004801022871063398,0,0.05119722330550809,0
Clostridia_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016833816082006237,0,1.3289998671000132e-4,0,0.002198990695792678,0,0,0,0,0,0,0,0.004234016230779366,0,0,0,0,0,0,0,0,0,0.002677156733796467,0,0,0,0.002885960699145906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011537731419841136,0,0.013130505156779179,0,0,0,0,0,0,0,0,0,0,0,3.4936239612394775e-4,0,0,0,0,0,0,0,0,0,0,1.2302590925648942e-5,0,0,0,0,0,0,0,0,0.0017139733361457583,0,0,0,0,0,8.432101657786028e-4,0,0,0,0,0,0,0,0,0,0,0
Clostridium_innocuum,0,0,4.2775910130116904e-5,0,0,0,0,0,4.224751570271183e-4,0,0,0,0.004664728795939953,0,0.0060499,0,0.0033041190630938833,0,0,0,2.5747454199201637e-4,0,0,0,0,0,3.1100532471213197e-6,0,0.003910510036401706,0,3.4587293049560916e-4,0,6.840191200870177e-5,0,0.0027089,0,0,0,6.070659300317344e-4,0,6.488516878361001e-4,0,9.911544810521925e-5,0,0,0,0.005509418428163032,0,0.0010581,0,0,5.170006541578865e-6,4.259952574934752e-4,0,2.6417901763660324e-4,0,0,0,0,0,0.016408436578088003,0,0.0033401981065073125,0,1.7487528723240847e-4,0,0.0046240188372841185,0,0.0032307672088966286,0,0.0025118958233587454,0,0,0,0,0,0,0,5.546817966085341e-4,0,0,0,0,0,1.5636080983079777e-4,0,0,0,0,0,5.885051070121124e-4,0,0.005060851723809207,0,1.037239503812682e-4,0,1.6400003280000656e-5,0,1.4030004209001262e-4,0,4.1200012360003705e-5,5.1410827120191515e-5,2.1605619621663596e-5,0,9.756017511601155e-4,0,0.00905310090531009,0,3.1222617664235974e-5,0,2.2166065939289067e-5,6.514395302831835e-4,0.011433397713320458,0,6.386238716602249e-5,0,0,0,6.440276931908072e-4,0,0,0,4.6214526873026836e-4,0,0.004296744068935544,0,0,0
Anaerostipes_hadrus,0.012216701221670121,0,0.005722955957642432,0,0.03213580283864685,0,0.007728569188050596,0,9.063064593082937e-4,0,0,0,0,0,6.5e-4,0,0,0,0,0,0.0016127933125866024,0,0.010168166450864208,0,0.01800183749587696,0,0.055856656642597195,0,0.0036476800270419537,0,0.11441326028610943,0,0,0.13674984530006187,0.0548256,0,0.11770491177049118,0,0.07834384700411859,0,0.02875760784867035,0,0.09471759482562353,0,0.10081377500205055,0,0.0313795918987836,0,0.0177091,0,0.0038025793317041363,0.06372053337031408,8.824760513047508e-6,0,0.008120550553879651,0,0.01863516288016159,0,0.0527135744221698,0,0,0,0.0221863718876632,0,0,0.011548255650495196,0,0,0,0,0,0,0,0,0.0014752869891089873,0,0.018943951010565035,0,0.005366961742969943,0,0.0017731003546200708,0,0,0,8.739577615462592e-4,0,0.004365500873100174,0,0.03988230392104893,0,0.01791209910089942,0,0.03506034537690682,0,0.14731556904512533,0,7.791001558200312e-4,0,0.039312711793813536,0,7.761002328300698e-4,0.02213726210739982,0,0,0.02807361580622928,0,0,0,0.013537906859729188,0,0.018436701256188407,0.0268604996924397,0,0,0.014699159609022053,0,1.1814153355720152e-5,0.003151711083172708,0.013138464953993022,0,0.007067656570614461,0,0.009698345634023178,0,0.0010505557791894331,0,0.012409272424370883,0
Solobacterium_moorei,0,0.0019915414932577115,0,0.0038076049617953426,0,0,0,0,0,0,0,0,0,0,0,0,3.330220793638618e-5,0,0,0,0,8.846723836466451e-4,0,0,3.220572511619846e-4,0.023854302385430237,0,0,0.0031169135967120316,0,0,0,0,0,0,0,0,0,1.9385129797505746e-5,0,0,0,0,0,0,0,0,0,0,3.959852022791059e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.878580535052747e-5,0,0,0,0,0,0,0,0,8.844244637069783e-4,0,0,0,0,0,2.0090004018000803e-4,1.1825532507236375e-5,0,0,0,0,0,0,0,0,0,0,0.005467288424425134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.510420573169026e-5,0,0,0,0,0,0,0
Gemella_sanguinis,0,0.015290663197868704,0,0,4.7105218595332425e-5,0.004073500814700163,0,0.004750472743893487,0,0,0,0,0.003621857390386539,0.003566299643370036,9.1e-6,0.0076629,3.9142595154058714e-4,0,0,0,4.856292080401304e-4,0.016356316181083966,0,0,0,0,0,0,0.003064347594840081,0,0,0,0,0,1.758e-4,0,0,0.0269008,0.002693026425547793,0.0205409,3.647598677565104e-5,0,7.818202098741601e-4,0,0,0,0,0,1.485e-4,0.04317029074498143,0,0,0,0,0,0.02499909829957079,0,0,1.0440093960845647e-4,0,0,0.006957926795849207,0,0.013170566937354664,0,0,0.005342037290358362,0.02631765031662997,0,0.018552698144730186,0,0,0,0,2.3275547919724107e-4,0,0,0.013236431944033034,0,0,0,0,0,0,0,0,0,0.004978752400173303,2.0753540554018516e-4,0.0034553003455300344,1.6973031383405075e-4,0.019077963577763368,0,0,6.624302531595969e-5,0.012609501260950126,0,0,8.450002535000761e-5,0.054091794590820544,0,2.1514530960220222e-4,0,0,5.193203167713846e-5,0.00680601388576142,0,0.03380248985925304,6.240520633146652e-4,0.015245,0,0,0,0,0,0,0,0,0,0,0,0,1.7873353182162394e-4,0.002007423695985827,1.3822311034273718e-4,0.021841257379137568,0.003716450311309767,0
Shuttleworthia_satelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001958,0,0,0,0,0,5.140024107649812e-4,0,0,4.0254628473339424e-4,0.03628600362860036,0,0,0.002531178147281727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8000719618494194e-6,0.006789260341081448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.681035356554768e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_australis,0,0.0035003762804146623,0,0,0.0010279784910943014,0.015595803119160624,5.029406580153916e-4,0.006394485826295837,0,0,0,0,0.0010807976700362538,0,0,0,2.324154091416261e-4,0,0,0.0031526003152600314,0.004846785635982633,0.10436424610109077,1.943887457999768e-4,0,0,0,0,0,0.0020416635127065543,0,0,0,0,0,0,0,7.220000722000073e-5,0.0716737,0.023657491875571573,0.0581978,1.6444256675506415e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061522967000756e-4,0.023229733457353127,0,0,0.002163519471675245,0,4.800506366907973e-4,0.0053632143801554365,9.442648592387966e-4,0.01169889933034678,0,0,0,0,7.403757918785592e-5,0,0,0,0,0,0.0017467181527531226,0,0.0022420561527072926,0.00900847856806406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3200012960003886e-5,0,0,3.715782543803725e-4,0,0,0.0010144256977703849,0.009520893282114995,0,0.06502258049322585,9.877155011090033e-5,0.001908,1.6811797043451664e-4,3.301720856910622e-5,0,0,6.706551630287628e-6,0,0,0,0,0,0.010745694171843501,0.021816203030858353,3.6827513835586566e-5,5.537429907684216e-4,0.0023840730090659928,0,0.013269920886584043,0
Agathobaculum_butyriciproducens,0.0034624003462400345,0,2.3341421686925618e-5,0,2.3110684005940278e-4,0,0.0012276826477186126,0,0.0034141887689982235,0,0.006655907341529301,0,0,0,0.0023724,0,0.005010832218176065,0,3.1499996850000316e-5,0,5.192520009314315e-4,0,0.004603157797739015,0,0,0,2.3676534397439723e-5,0,0.0018618377234455583,0,0,0,0,0,0.0042324,0,1.584000158400016e-4,0,0.003403546675224247,0,0.005579823889125827,0,0.005414270485344819,0,0.013251986521616134,0,5.265686645538578e-4,0,0.0059675,0,0,0,8.291263627486001e-4,0,2.919188159252079e-4,0,0.0012492740019742928,0,0.0049692447232025086,0,0,0,4.054425357248706e-4,0,4.318205600965496e-4,0,0,0,0.003887675160823567,0,0,0,0,0,8.896409383522616e-4,0,0.0028161762435001546,0,5.434720598311693e-4,0,6.907001381400277e-4,0,0,0,6.871461597945373e-5,0,0.003943800788760158,0,0,0,0.002619567854818871,0,0,0,0,0,0,0,6.871002061300619e-4,0,0.0012407003722101117,0.0015166194000456497,3.4508975784601573e-5,0,0,0,0.0010513001051300106,0,0,0,0.0011689310298303628,7.877105547411311e-4,0,0,0,0,0.0015328363379328435,0,0,0,0,0,0,0,0,0,0.004934465300306028,0
Schaalia_SGB17157,0,0.0012617612091070398,0,0,5.853501364042588e-4,0.0032433006486601297,1.1161681405508386e-4,0.01169085984407914,0,0,0,0,0,0,0,0,5.120339478507425e-5,0,0,0,6.291264848440758e-4,0.0015787720529747828,0,0,0,0,0,0,0.0018512243973533168,0,0,0,0,0,0,0,0,0.0837344,0.0026858951083684,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405165814241599e-5,0.007053799294620071,1.425044511360449e-4,0.0319392960031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.320325144274831e-4,0,1.2725808916295262e-4,0.03653873546641027,0,0,0,0,0,0,1.8801360669596888e-4,0,0,0,0,0,3.7506698696387174e-5,0,0,0,0,0,0,0,0,0,0,2.2854813223664903e-4,4.4531582664651074e-4,0,5.5534253527575805e-5,0.0028292891361730824,0,0,1.0407539221411991e-5,0.0089955,0.001302028640379062,6.98263935163007e-4,0,0,0,0,0,0,0,0,6.646429359336613e-4,0.003709279965714607,0,0,0,0,6.482885283830209e-5,0
Turicibacter_bilis,0,0,0,0,2.460720374383037e-4,0,3.1091063053473864e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.530037212226168e-4,0,0.014325017377405144,0,0,0,0,0,0.0017636143942333996,0,0,0,0,0,0,0,0.01100980110098011,0,0.0023725189168232294,0,0,0,1.166363700724317e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.303368864994108e-5,0,0.008556218329804889,0,0,0,0,0,0,0,0,0,1.2789060684092946e-5,0,8.015685895729353e-6,0,7.122429021926519e-5,0,0,0,0,0,0,0,0,0,0,0,0.0016379794392923433,0,0.002438135450991547,0,0,0,0.004905691879336676,0,0,0,2.2080006624001987e-4,0,0,3.90082151301064e-6,0,0,5.556427204299612e-4,0,0,0,2.6249014786311204e-4,0,0,2.267181655078627e-4,0,0,0,0,0,0,0,0,7.228466958965549e-4,0,0,0,7.94156420047503e-4,0,0,0
Alistipes_finegoldii,0,0,0,0,0,0,1.5683645824605277e-4,0,0,0,4.0932505069310243e-4,0,0,0,0,0,0,0,0,0,2.301560227678343e-5,0,0,0,0,0,0,0,0.001699634060526397,0,0,0,0,0,0,0,0,0,0,0,8.417535409765623e-6,0,0,0,0.0026852775606334774,0,0,0,0,0,4.992950240320354e-4,0,4.1115361481244076e-5,0,5.227499894098062e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0594656169638653e-5,0,5.960108280713792e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001224200244840049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGB3637_SGB4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001604614754285481,0,0.002953089725295942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces_sp_ph3,0,0.0010638614950881833,0,0,2.513952284522752e-4,9.400001880000376e-4,0,0.00410572638518818,0,0,2.941180000216013e-4,0,8.472888873825975e-4,0,0,0.0075898,0,0,0,0,9.566485120263027e-5,5.318308306563004e-4,0,0,0,0,2.4338674766181682e-4,0,0.0011589551841291927,0,0,0,1.8187096955754378e-4,0,0,0,0,0,0,0,0,0,8.556729332824683e-6,0,0,0,9.901291128363138e-5,0,2.44e-5,8.326894488552296e-4,2.5282035713544663e-5,0,3.068609905673338e-5,0.01609049839095016,0,0.0015403583332105667,0,0,0,0,5.613333094582248e-5,0.01017115479781907,0,0,0,0,0.0017237443002285158,0.004640841720621892,0,0,0,1.3609998639000135e-4,0,0,1.7343940356884387e-4,0,0,4.7123389225841016e-4,0,0,0,0,0,0,0,0,0,0,2.6964600160787433e-4,0,3.2105734084107424e-5,0,3.8403845578891915e-4,0.01701100340220068,0,0,0,0,0,0,0,0,1.598415747936038e-4,0,0,0,0,0.002722899183130245,0,0,0,0,0,0,0,0,0,0,0,0,1.9771277224508703e-4,0.001385487778672656,0,0,4.089559754883015e-5,0,2.5244880388746924e-4,0
Veillonella_dispar,0,0.01150457673195116,2.2620141703466972e-4,0.033703683675521574,4.419252917259332e-5,0,1.0128381843678555e-5,0.016401874671643037,0,0,4.2562604831415684e-4,0,0.0017795083989528317,0.010630998936900107,0,0.0371461,0,0,0,0,0,0,0,0,0,0,0,0,0.0011448374579121545,0,9.717188623597605e-4,0,0,0,3.61e-4,0,9.663000966300097e-4,0.0229753,1.566880957725853e-5,0,1.1413777180622673e-4,0,0.010310043919450618,0,0.00403351350265567,0,0,0,0,0,0,0,0,4.597999540200046e-4,0,0.0048559743114437726,0.0062064984945741095,0,0.0019622176599589395,0.0048875,4.42628416060249e-6,0,2.724629873590382e-4,0.008619811722906722,0,0,0,0,0,0.005231499476850052,0,0,0,0,0.0018717628527265004,0,0,0.009238834852450578,0,0,0,0,0,0,0,0.011316497736700452,6.190001238000247e-5,0.03550215277659652,4.2147190310667e-4,0.04559220455922046,0.025487452058937727,0.051144893732916495,0,0,0,0,0,7.780000778000078e-4,0,0,0,0,0,0,0,7.552459040605039e-4,0,0,0,0,0.0040034546674093145,0,0,0,1.9749293084414163e-4,0,0,0,0,0,5.900381164623234e-6,8.72848292841453e-4,3.3124747498856395e-5,0,5.042788021278541e-4,0.042743662907959876,0.005098153104746664,0
Ruthenibacterium_lactatiformans,0,0,0,0,1.8400162146407038e-4,0,2.8543621559457746e-5,0,0.0028704048934132475,0,0.012217347701679343,0,0.01885268208288624,0,0,0,0.04208969054648323,0,0,0,0.0012866722351081799,0,0,0,0,0,0.0017000955588941252,0,0.0010381034426826324,0,0,0,0,0,0.0011019,0,0,0,0,0,0,0,0.0011293864061074673,0,2.492044706989108e-4,0,0.09058421218126844,0,0,0,0.008492950945397048,0.0013755258580918357,0.008123693459107564,0,0.0014601949416828324,0,2.6142457007308337e-4,0,0,0,0.003858512619637934,0,0,0,0.004697352881775176,0,0,0,0,0,0.17827957756043852,0,0.017983246330503837,0,1.202352884359403e-5,0,0,0,0.002988896155200407,0,0.002966700593340119,0,0,0,5.147586173737794e-4,0,2.8910005782001156e-4,0,0,0,1.871334220291744e-4,0,0,0,4.549823523970605e-5,0,0.005880501176100235,0,0.0015470004641001392,0,2.872000861600258e-4,4.798010461003087e-4,0,0,0.0012698832639972334,0,8.045000804500081e-4,0,0,0,3.3856388386722345e-4,0.003491519780109393,0,0,0.0012585294574269604,0,0.0019817741654502095,0,9.876424686261509e-4,0,0,0,0,0,0,0,0,0
Roseburia_faecis,0.002885600288560029,0,0,0,4.499602970300411e-5,0,3.080460376900619e-4,0,0.03443834213690421,0,6.906422673067592e-4,0,0,0,0,0,0,0,0,0,6.354307585111948e-5,0,3.211552383881237e-4,0,0.0013228109763582677,0,0,0,0.0010274901165903908,0,0,0,0,0.006168997532400987,0,0,0,0,0.0041967299395294436,0,0.004833268665283518,0,0.03659407538172945,0,0.007083914322205688,0,0.0028342695887543738,0,6.467e-4,0,0,0,0,0,0.0021201417673936797,0,0.0019881524353310637,0,2.829025461229151e-4,0,0,0,0,0,0.017842897780829595,0,0,0,0.0034634137483771673,0,0,0,0,0,0,0,0,0,0.0026450975317160487,0,6.50000130000026e-6,0,0,0,3.876465945196588e-5,0,1.5600003120000623e-5,0,0,0,3.299589306650168e-4,0,0,0,0,0,0,0,0,0,0,7.991683048450003e-5,0,0,5.463369806496647e-4,0,0,0,0,0,0,2.963544599445231e-4,0,0,3.538456718368174e-4,0,0,0,6.064260763212818e-4,0,0,0,0,0,0.002151429180853162,0,0.0032107448673623887,0
Actinomyces_oris,0,0.004017404336512607,0,6.780777346856812e-4,1.0043756630134845e-5,0,0,1.520231395642524e-4,5.514032661720813e-6,0,0,0,2.5670835933198937e-4,0,0,0,1.0030665033091694e-4,0,0,0,0,5.8722987551633166e-5,0,0,0,0,0.008725204222649715,0,9.910443552925052e-4,0,1.2925742271682424e-4,0,0,0,0,0,0,0,2.3001008930719253e-4,0,4.5494774714685634e-5,0,0,0,0,0,1.2831673250191826e-4,0,1.773e-4,0.0050111437119140624,0,1.6452785523495095e-4,0,0,0,0.014917122300550215,0,0,0,0,0,0.00204697265675788,1.207722459575318e-4,0.023328423294366296,0,0,0,6.656788440564324e-4,0,0,0,0,9.467964925493572e-4,0,7.675019245160856e-5,0,1.3409884020096114e-4,9.204134718263237e-4,0,0,0,0,0,0,0,0.0013370997325800535,0,0.0036779810427583558,0.003401380275474996,0.01569860156986016,3.3095910929692045e-4,0,0,0,0,0,0,0,0,0,0,2.848599915142129e-4,5.919539672268757e-4,0,2.1072997825058497e-4,3.954267665379734e-4,0,0,0,0,0,0,0,0,5.605475989494137e-6,0,2.621140125870793e-4,0,0,0,0,0.002837232359301629,0,0,0.007489808175591262,0,0,0
