SampleType,Time,Rank,Taxon,n_samples,n_nonzero,n_unique_values,zero_percent,mean_RA_percent,sd_RA_percent,median_RA_percent,Q1_RA_percent,Q3_RA_percent,min_RA_percent,max_RA_percent,shapiro_p,distribution,recommended_summary
feces,T12,Species,GGB18703_SGB19792,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB18703_SGB19793,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB2964_SGB3946,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3008_SGB3999,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB30134_SGB43057,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3059_SGB69431,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3385_SGB4471,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3486_SGB4658,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB34900_SGB14891,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3532_SGB4720,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3883_SGB5265,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3883_SGB5266,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3886_SGB5269,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB3887_SGB5270,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4333_SGB5935,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4533_SGB6245,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4533_SGB6246,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4538_SGB6253,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4538_SGB6256,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB45697_SGB2042,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB4733_SGB6557,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB49400_SGB69312,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB49400_SGB97338,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB49401_SGB69314,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB49528_SGB69474,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
feces,T12,Species,GGB70967_SGB95921,34,0,1,100,0,0,0,0,0,0,0,NA,Not assessed: identical or nearly identical values,Median [IQR]
